id_start,id_end,distance,moto_toll,car_toll,rv_toll,bus_toll,truck_toll
1001404,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001404,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001404,16.0,12.8,19.2,24.0,35.2,57.6
1001406,1001408,21.7,17.36,26.04,32.55,47.74,78.12
1001406,1001410,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001412,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001414,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001416,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001418,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001420,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001406,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001406,21.7,17.36,26.04,32.55,47.74,78.12
1001408,1001410,11.1,8.88,13.319999999999999,16.65,24.42,39.96
1001408,1001412,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001414,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001416,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001418,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001420,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001408,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001406,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001408,11.1,8.88,13.319999999999999,16.65,24.42,39.96
1001410,1001412,15.6,12.48,18.72,23.4,34.32,56.16
1001410,1001414,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001416,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001418,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001420,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001410,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001406,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001408,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001410,15.6,12.48,18.72,23.4,34.32,56.16
1001412,1001414,18.2,14.56,21.84,27.299999999999997,40.04,65.52
1001412,1001416,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001418,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001420,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001412,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001406,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001408,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001410,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001412,18.2,14.56,21.84,27.299999999999997,40.04,65.52
1001414,1001416,13.2,10.56,15.839999999999998,19.799999999999997,29.04,47.519999999999996
1001414,1001418,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001420,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001414,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001406,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001408,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001410,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001412,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001414,13.2,10.56,15.839999999999998,19.799999999999997,29.04,47.519999999999996
1001416,1001418,13.6,10.88,16.32,20.4,29.92,48.96
1001416,1001420,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001416,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001406,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001408,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001410,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001412,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001414,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001416,13.6,10.88,16.32,20.4,29.92,48.96
1001418,1001420,12.9,10.32,15.48,19.35,28.380000000000003,46.440000000000005
1001418,1001422,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001424,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001426,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001428,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001430,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001432,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001434,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001436,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001437,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001438,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001440,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001442,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001444,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001446,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001448,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001450,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001452,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001454,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001456,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001458,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001460,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001461,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001462,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001464,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001466,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001468,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001470,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001472,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1001488,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1004354,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1004355,0.0,0.0,0.0,0.0,0.0,0.0
1001418,1004356,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001400,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001402,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001404,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001406,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001408,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001410,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001412,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001414,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001416,0.0,0.0,0.0,0.0,0.0,0.0
1001420,1001418,12.9,10.32,15.48,19.35,28.380000000000003,46.440000000000005
